20221108T053421.000Z,72000291,YLPVUVUGP,5848,3,26000064,26000085,26000087,27000007,28000002,28000006,28000012,28000016,Q9PL0C0QP,6600,0,26000009,26000048,26000069,26000087,27000009,28000007,28000012,28000015
20221108T053437.000Z,72000006,82QQJC8CJ,6500,1,26000009,26000035,26000043,26000048,26000063,26000087,28000008,28000012,29YLQRPL,6566,2,26000010,26000031,26000040,26000065,27000000,28000003,28000004,28000011
20221108T053437.000Z,72000323,8RVPCJCY,0,1,26000020,26000050,26000052,26000059,26000061,26000083,28000001,28000006,28Y8CUJQ,30,2,26000012,26000019,26000024,26000049,26000055,26000056,26000064,28000001
20221108T053446.000Z,72000323,999UU92CL,30,1,26000002,26000004,26000011,26000045,26000087,27000004,28000001,28000014,8RCJCJLUY,0,0,26000017,26000020,26000042,26000049,26000056,26000064,28000000,28000013
20221108T053450.000Z,72000006,P2QGG829C,6345,1,26000010,26000031,26000059,26000072,27000000,28000011,28000014,28000018,9P0QCLJG,6321,0,26000002,26000047,26000052,26000059,26000069,26000087,28000000,28000015
20221108T053452.000Z,72000323,8LCL02PPR,0,1,26000006,26000011,26000016,26000017,26000018,26000021,26000031,26000049,8GY08QPCJ,30,3,26000004,26000006,26000015,26000035,26000042,28000005,28000012,28000015
20221108T053453.000Z,72000006,PURJ89LPR,6583,0,26000024,26000044,26000061,26000077,26000083,26000084,28000000,28000011,LGLGYCGL0,6652,1,26000019,26000032,26000037,26000041,26000049,26000055,26000056,28000008
20221108T053459.000Z,72000006,R2YLPPVU,6500,1,26000048,26000063,26000067,26000068,26000087,28000002,28000006,28000012,P9Q2JG9Q2,6530,3,26000004,26000036,26000042,26000046,26000050,26000062,28000008,28000009
20221108T053506.000Z,72000006,QQQPQG8V0,6500,0,26000015,26000023,26000069,27000009,28000009,28000010,28000012,28000015,9P8JQ2U,6537,1,26000010,26000014,26000018,26000030,26000084,27000007,27000008,28000001
20221108T053509.000Z,72000006,QLP8UJVJP,6651,0,26000030,26000032,26000041,26000065,26000087,27000004,28000009,28000011,GJYGPPVU,6721,1,26000027,26000028,26000044,26000046,26000059,28000000,28000015,28000016
20221108T053515.000Z,72000323,GPJ0CPGR,0,0,26000002,26000011,26000021,26000030,26000045,28000003,28000011,28000012,2C8988LY9,30,1,26000010,26000052,26000077,26000087,27000009,28000009,28000010,28000015
20221108T053528.000Z,72000006,80GCUQGJR,6505,0,26000026,26000041,26000074,26000087,27000003,28000000,28000004,28000011,2YRPQV2L9,6542,1,26000000,26000014,26000030,26000032,26000049,27000002,28000009,28000011
20221108T053547.000Z,72000323,PRR9R9Y80,30,3,26000006,26000034,26000035,26000037,26000063,28000005,28000012,28000015,JC9J2R0GU,0,0,26000012,26000040,26000058,26000069,27000003,27000013,28000000,28000011
20221108T053552.000Z,72000006,LQCP2QPPR,6950,1,26000004,26000036,26000042,26000046,26000050,26000062,28000000,28000008,GP8RJQL9,6909,0,26000016,26000026,26000040,26000041,26000053,28000003,28000004,28000011
20221108T053552.000Z,72000323,P2Q9C9LJ,30,1,26000002,26000011,26000018,26000043,26000049,28000001,28000002,28000008,8GGYJ0U9,0,0,26000008,26000015,26000021,26000026,26000049,26000055,27000006,28000011
20221108T053557.000Z,72000323,PVG2CP2LV,0,1,26000020,26000044,26000061,26000072,26000085,28000012,28000014,28000018,8GJ9QQV,30,3,26000024,26000052,26000061,26000077,26000083,26000087,28000007,28000011
20221108T053607.000Z,72000006,2R8GY0GUV,6719,2,26000013,26000084,26000085,26000087,27000007,28000006,28000012,28000014,222009YY9,6660,1,26000001,26000003,26000012,26000013,26000049,28000001,28000008,28000010
20221108T053631.000Z,72000006,PVYJ0RRY0,6679,1,26000016,26000019,26000027,26000041,26000049,26000060,28000000,28000008,2JRV9GRJL,6704,3,26000009,26000027,26000035,26000063,26000087,27000007,28000012,28000015
20221108T053638.000Z,72000006,9RVRPL8Q2,6657,1,26000016,26000026,26000040,26000041,26000053,28000003,28000004,28000011,2CLPP0LUG,6602,0,26000004,26000021,26000042,26000045,26000049,27000010,28000009,28000011
20221108T053645.000Z,72000323,L8JLRVRRP,30,1,26000018,26000026,26000038,26000041,26000049,26000059,28000000,28000011,9YQ992Q02,0,0,26000032,26000041,26000045,26000077,26000087,28000006,28000011,28000012
20221108T053648.000Z,72000006,GJYGPPVU,6693,0,26000027,26000028,26000044,26000046,26000059,28000000,28000015,28000016,2QCR9CQCY,6762,3,26000063,26000067,26000068,26000077,26000087,28000001,28000002,28000015
20221108T053648.000Z,72000006,LLY208PQG,6538,1,26000011,26000013,26000025,26000058,27000006,27000013,28000000,28000011,8PJ8V9RU,6616,3,26000006,26000012,26000029,26000049,26000072,26000080,27000006,27000007
20221108T053649.000Z,72000006,L9JCVC8J,6707,0,26000009,26000018,26000023,26000039,26000048,28000000,28000008,28000012,L0PUCQJ99,6761,3,26000024,26000052,26000061,26000069,26000087,27000009,28000000,28000011
20221108T053651.000Z,72000323,R8RLVUYQ,0,0,26000000,26000026,26000030,26000040,26000056,27000004,28000004,28000011,8J9P22P0U,30,1,26000006,26000035,26000063,26000077,26000087,28000005,28000012,28000015
20221108T053653.000Z,72000006,YQC8RP0VV,6500,0,26000020,26000024,26000041,26000044,26000052,26000061,28000000,28000011,8YYLJVRYJ,6539,1,26000010,26000052,26000077,26000087,27000009,28000009,28000010,28000015
20221108T053654.000Z,72000006,9L80LC2C9,6389,1,26000032,26000037,26000041,26000046,26000049,26000055,26000056,28000008,8GV9ULP8R,6304,0,26000020,26000027,26000046,26000057,26000062,26000087,28000000,28000015
20221108T053655.000Z,72000323,8GQ8URYR,0,0,26000011,26000014,26000020,26000041,26000042,26000056,28000009,28000013,2JURC8RJ,30,1,26000027,26000033,26000042,26000060,26000077,26000087,28000002,28000008
20221108T053704.000Z,72000323,P98P2ULV,0,0,26000030,26000032,26000041,26000077,26000087,27000004,28000009,28000011,290PJCQ,30,1,26000011,26000018,26000021,26000041,26000065,26000087,28000001,28000007
20221108T053708.000Z,72000323,9PQ9QR8LL,30,1,26000007,26000011,26000021,26000043,26000049,27000000,28000002,28000011,9L9LQVRR2,0,0,26000003,26000008,26000034,26000039,26000042,28000001,28000008,28000010
20221108T053712.000Z,72000006,9L9YCRUU0,6530,0,26000014,26000018,26000031,26000034,26000059,26000087,28000002,28000008,2YUP2CV90,6615,1,26000018,26000026,26000038,26000041,26000049,26000059,28000000,28000011
20221108T053712.000Z,72000006,V8CV2YQ,6032,0,26000009,26000012,26000048,26000049,26000056,26000080,28000001,28000013,PVVY282VG,6062,3,26000012,26000024,26000052,26000061,26000069,26000083,28000000,28000011
20221108T053713.000Z,72000006,CGR9QULP,6500,1,26000003,26000010,26000035,26000054,26000063,27000000,28000009,28000012,82QQJC8CJ,6530,3,26000009,26000035,26000043,26000048,26000063,26000087,28000008,28000012
20221108T053718.000Z,72000006,9JUQGYQRY,6609,1,26000063,26000067,26000068,26000087,28000001,28000002,28000006,28000012,222UY8JV,6558,0,26000023,26000069,26000087,27000009,28000009,28000010,28000012,28000015
20221108T053724.000Z,72000006,9VPVRGY,6625,3,26000006,26000029,26000032,26000065,26000080,26000084,26000087,28000001,9C9GQU898,6572,2,26000002,26000005,26000019,26000021,26000023,27000003,28000007,28000011
20221108T053725.000Z,72000323,CJJJVUQ8P,0,0,26000015,26000023,26000069,27000009,28000009,28000010,28000012,28000015,8PJLRJC9V,30,1,26000010,26000011,26000031,26000040,27000000,28000003,28000004,28000011
20221108T053726.000Z,72000323,V8LJRL29,0,0,26000009,26000015,26000035,26000039,26000054,26000063,28000011,28000012,28JRJLUCU,30,1,26000006,26000015,26000034,26000035,26000037,28000005,28000012,28000015
20221108T053737.000Z,72000323,PLRGP982,0,0,26000002,26000024,26000044,26000061,26000077,26000087,28000000,28000011,2L0CGPJQC,30,1,26000021,26000025,26000034,26000039,27000003,28000001,28000007,28000008
20221108T053743.000Z,72000006,PCVRU02,6556,0,26000036,26000043,26000046,26000050,26000062,26000072,28000011,28000016,82U2VQJ9,6586,1,26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011
20221108T053747.000Z,72000323,999UU92CL,30,3,26000002,26000004,26000011,26000045,26000087,27000004,28000001,28000014,2GPRC82U,0,0,26000040,26000074,27000001,27000010,28000000,28000006,28000008,28000011
20221108T053755.000Z,72000006,JYR0J9QYP,6820,1,26000004,26000036,26000042,26000046,26000050,26000087,28000008,28000009,9C0GCYU2,6789,0,26000031,26000037,26000074,26000085,27000000,28000007,28000012,28000015
20221108T053803.000Z,72000006,QYLR0QP8G,6675,1,26000004,26000036,26000042,26000046,26000050,26000062,28000008,28000009,8PGUUQLV,6589,0,26000012,26000034,26000063,26000069,26000087,28000005,28000010,28000012
20221108T053804.000Z,72000323,2YUJ89RR,0,1,26000011,26000020,26000035,26000064,26000067,27000006,28000000,28000015,28Y8CUJQ,30,2,26000012,26000019,26000024,26000049,26000055,26000056,26000064,28000001
20221108T053831.000Z,72000291,LCG0C2RQ0,6124,1,26000052,26000077,26000083,26000087,27000009,28000009,28000010,28000015,GUUQC0VQY,6626,0,26000050,26000052,26000061,26000077,26000085,26000087,28000009,28000012
20221108T053836.000Z,72000006,U2Y9JVPP,7313,0,26000028,26000043,26000046,26000050,26000074,27000007,28000015,28000016,JGJ99Y2C,7330,1,26000034,26000045,26000052,26000077,26000087,28000005,28000010,28000012
20221108T053840.000Z,72000323,2C8988LY9,30,1,26000010,26000052,26000077,26000087,27000009,28000009,28000010,28000015,28UQRLL,0,0,26000010,26000035,26000051,26000062,26000077,26000087,28000000,28000015
20221108T053842.000Z,72000006,RJGCPVRG,6530,2,26000002,26000014,26000020,26000033,26000064,26000085,28000001,28000012,R2YLPPVU,6500,1,26000048,26000063,26000067,26000068,26000087,28000002,28000006,28000012
20221108T053857.000Z,72000006,VVQG9C0U,6710,0,26000010,26000014,26000021,26000030,26000038,27000006,28000000,28000011,LQVU9U8G8,6796,1,26000010,26000031,26000059,26000072,27000000,28000011,28000014,28000018
20221108T053905.000Z,72000006,GJYGPPVU,6722,3,26000027,26000028,26000044,26000046,26000059,28000000,28000015,28000016,800YY0992,6653,1,26000009,26000012,26000035,26000063,26000068,26000087,27000007,28000012
20221108T053905.000Z,72000323,CQ0GV9VUV,0,0,26000007,26000011,26000062,26000064,26000067,26000085,28000005,28000006,200L9J2U8,30,3,26000025,26000063,26000085,26000087,27000009,28000000,28000006,28000012
20221108T053906.000Z,72000006,80GCUQGJR,6534,1,26000026,26000041,26000074,26000087,27000003,28000000,28000004,28000011,2CPUQ0RU,6500,0,26000012,26000032,26000034,26000037,26000049,26000064,28000006,28000017
20221108T053915.000Z,72000323,PC09VCYGJ,30,1,26000023,26000069,26000087,27000009,28000009,28000010,28000012,28000015,GCCYYYC2R,0,0,26000007,26000011,26000012,26000017,26000018,26000035,26000059,27000009
20221108T053922.000Z,72000323,PVG2CP2LV,30,3,26000020,26000044,26000061,26000072,26000085,28000012,28000014,28000018,PLC9PQ80L,0,0,26000006,26000010,26000014,26000035,26000038,26000049,28000016,28000017
20221108T053941.000Z,72000323,8CLCVYR8Q,30,1,26000024,26000044,26000052,26000061,27000012,28000009,28000014,28000015,2QCJPLQ8Y,0,0,26000007,26000009,26000011,26000018,26000032,26000049,26000083,28000001
20221108T053950.000Z,72000006,LLCG29Q9,6669,2,26000024,26000052,26000061,26000069,26000083,26000087,28000000,28000011,282JV8GV9,6638,0,26000008,26000029,26000032,26000057,26000087,27000009,28000001,28000006
20221108T053950.000Z,72000323,YPRGVCYPG,0,0,26000003,26000012,26000018,26000022,26000033,26000049,28000001,28000008,9QGGL0P9Y,30,3,26000004,26000032,26000050,26000052,26000057,27000001,28000001,28000011
20221108T053955.000Z,72000006,2YRPQV2L9,6512,1,26000000,26000014,26000030,26000032,26000049,27000002,28000009,28000011,2C8C9LV8,6563,2,26000020,26000024,26000044,26000050,26000061,26000084,28000007,28000011
20221108T054002.000Z,72000006,QC022JRCC,6746,1,26000006,26000025,26000032,26000035,26000037,26000049,28000000,28000008,L9JCVC8J,6678,0,26000009,26000018,26000023,26000039,26000048,28000000,28000008,28000012
20221108T054004.000Z,72000006,9RVRPL8Q2,6686,1,26000016,26000026,26000040,26000041,26000053,28000003,28000004,28000011,289J2YQJY,6617,0,26000003,26000016,26000027,26000032,26000042,26000087,28000008,28000009
20221108T054008.000Z,72000323,QUQQYR9,30,3,26000063,26000067,26000068,26000083,26000087,28000001,28000002,28000006,L8JLRVRRP,0,1,26000018,26000026,26000038,26000041,26000049,26000059,28000000,28000011
20221108T054015.000Z,72000323,P2PJCVUV0,0,0,26000011,26000032,26000049,26000072,26000084,27000002,28000000,28000011,2PPGLG8L,30,1,26000010,26000021,26000038,26000087,27000000,28000000,28000006,28000011
20221108T054021.000Z,72000323,QPG0QJGY8,0,0,26000040,26000041,26000058,26000069,27000006,27000013,28000000,28000011,2JURC8RJ,30,1,26000027,26000033,26000042,26000060,26000077,26000087,28000002,28000008
20221108T054025.000Z,72000323,90P02VQ8,0,0,26000011,26000025,26000031,26000032,26000072,27000002,28000009,28000011,8J9P22P0U,30,1,26000006,26000035,26000063,26000077,26000087,28000005,28000012,28000015
20221108T054030.000Z,72000006,PU9LPC00V,6637,2,26000024,26000052,26000061,26000069,26000083,27000009,28000000,28000011,8PJ8V9RU,6586,1,26000006,26000012,26000029,26000049,26000072,26000080,27000006,27000007
20221108T054035.000Z,72000006,GP8RJQL9,6881,0,26000016,26000026,26000040,26000041,26000053,28000003,28000004,28000011,2VYP082J2,6949,1,26000002,26000011,26000021,26000030,26000045,28000003,28000011,28000012
20221108T054037.000Z,72000006,PR8CPQ0PP,6564,2,26000024,26000041,26000052,26000061,26000069,26000087,28000007,28000011,8P0YQCYQ,6530,1,26000011,26000026,26000040,26000041,26000056,27000003,28000004,28000011
20221108T054040.000Z,72000006,9L9YCRUU0,6560,1,26000014,26000018,26000031,26000034,26000059,26000087,28000002,28000008,8RLVC8YG,6500,0,26000052,26000077,26000087,27000009,28000009,28000010,28000015,28000018
20221108T054056.000Z,72000323,P98P2ULV,0,0,26000030,26000032,26000041,26000077,26000087,27000004,28000009,28000011,2RUG8JYJ0,30,1,26000019,26000032,26000041,26000055,26000056,26000083,26000087,28000003
20221108T054057.000Z,72000006,9JUQGYQRY,6581,0,26000063,26000067,26000068,26000087,28000001,28000002,28000006,28000012,8UY9Q0J8U,6649,1,26000016,26000027,26000045,26000085,26000087,28000006,28000007,28000012
20221108T054057.000Z,72000323,9L9LQVRR2,30,1,26000012,26000015,26000034,26000037,26000069,28000005,28000010,28000012,8UJCV8CPY,0,0,26000004,26000011,26000012,26000015,26000017,26000035,28000000,28000008
20221108T054058.000Z,72000006,U02288YY,6398,1,26000004,26000027,26000036,26000041,26000042,26000062,28000000,28000008,Q0VGRQVY2,6350,0,26000007,26000020,26000054,26000056,26000057,27000010,28000012,28000013
20221108T054109.000Z,72000006,PVVY282VG,6094,1,26000012,26000024,26000052,26000061,26000069,26000083,28000000,28000011,2VGRL8GUJ,6066,0,26000007,26000021,26000027,26000055,26000064,28000003,28000008,28000011
20221108T054111.000Z,72000006,JLPJQQ29,6531,1,26000004,26000042,26000046,26000050,26000054,26000083,28000007,28000011,28UQYRCC,6501,0,26000007,26000012,26000024,26000037,26000039,26000061,28000000,28000011
20221108T054116.000Z,72000007,VPVRUG9PC,1632,0,26000003,26000007,26000012,26000014,26000015,26000016,28000000,28000008,P0UY02Y88,6649,3,26000002,26000006,26000026,26000030,26000035,26000049,28000015,28000017
20221108T054132.000Z,72000006,ULY0RJL,6456,3,26000029,26000035,26000057,26000069,26000084,26000087,27000009,28000009,LGY9L8VY,6420,1,26000011,26000019,26000032,26000049,26000058,27000000,28000000,28000011
20221108T054132.000Z,72000323,CC2RQ99C0,0,0,26000004,26000007,26000011,26000012,26000021,28000001,28000004,28000006,28Y8CUJQ,30,2,26000012,26000019,26000024,26000049,26000055,26000056,26000064,28000001
20221108T054136.000Z,72000006,PQ22PCU8Q,6600,1,26000002,26000052,26000077,26000087,27000009,28000009,28000010,28000015,9P8JQ2U,6511,0,26000010,26000014,26000018,26000030,26000084,27000007,27000008,28000001
20221108T054142.000Z,72000006,8YCQ8U8QL,7126,1,26000043,26000046,26000047,26000058,26000072,27000013,28000003,28000012,80RG9C2J,7081,0,26000010,26000035,26000051,26000062,26000077,26000087,28000000,28000008
20221108T054142.000Z,72000323,PRR9R9Y80,30,2,26000006,26000034,26000035,26000037,26000063,28000005,28000012,28000015,8RC2GV8UR,0,1,26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011
20221108T054145.000Z,72000323,QU2RGVV99,30,1,26000013,26000031,26000037,26000074,26000085,27000000,28000007,28000012,JQR0JCLY8,0,0,26000011,26000023,26000030,26000042,26000046,26000055,28000001,28000006
20221108T054156.000Z,72000323,G9UL8G0Y,30,2,26000011,26000018,26000021,26000025,26000045,26000046,26000058,28000008,8PJLRJC9V,0,1,26000010,26000011,26000031,26000040,27000000,28000003,28000004,28000011
20221108T054158.000Z,72000006,9C9GQU898,6603,1,26000002,26000011,26000021,26000030,26000064,27000003,28000007,28000011,289VG2PU8,6563,0,26000000,26000001,26000010,26000021,26000031,27000004,28000011,28000014
20221108T054205.000Z,72000006,YQJRVLRV,6500,1,26000010,26000013,26000049,26000067,26000074,26000084,28000002,28000006,GUJQLYYV2,6560,3,26000020,26000042,26000050,26000062,26000074,27000013,28000012,28000015
20221108T054209.000Z,72000006,9RGJ899LV,6554,0,26000010,26000024,26000044,26000050,26000061,26000084,28000007,28000011,82U2VQJ9,6615,1,26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011
20221108T054210.000Z,72000006,P8VQ2GV02,6731,0,26000024,26000044,26000061,26000077,26000087,27000009,28000000,28000011,8VCP2LJG,6806,1,26000007,26000011,26000038,26000049,27000003,28000001,28000005,28000010
20221108T054218.000Z,72000006,PLLU8UPLR,6500,0,26000018,26000040,26000041,26000047,26000056,26000057,26000058,28000003,80GCUQGJR,6563,1,26000026,26000041,26000074,26000087,27000003,28000000,28000004,28000011
20221108T054223.000Z,72000006,9L80LC2C9,6415,1,26000032,26000037,26000041,26000046,26000049,26000055,26000056,28000008,8C22UUCCV,6324,0,26000016,26000018,26000036,26000040,26000057,28000000,28000008,28000015
20221108T054235.000Z,72000006,2GUQYJ0RP,6295,0,26000003,26000018,26000033,26000039,26000042,28000001,28000008,28000016,2CQQYG0CR,6371,1,26000003,26000018,26000025,26000039,26000054,26000063,28000000,28000011
20221108T054240.000Z,72000323,R20Y0LC,30,1,26000002,26000024,26000044,26000061,26000077,26000087,28000000,28000011,2VR9YLLGV,0,0,26000052,26000077,26000087,27000009,28000009,28000010,28000012,28000015
20221108T054243.000Z,72000291,GUUQC0VQY,6626,2,26000050,26000052,26000061,26000077,26000085,26000087,28000009,28000012,92CGYCL8G,5228,1,26000003,26000007,26000027,26000041,26000069,28000001,28000002,28000008
20221108T054300.000Z,72000006,9RVRPL8Q2,6716,3,26000016,26000026,26000040,26000041,26000053,28000003,28000004,28000011,2R8GY0GUV,6661,0,26000048,26000063,26000067,26000068,26000077,26000083,28000002,28000012
20221108T054300.000Z,72000006,RQRPGLYU,6500,1,26000018,26000027,26000029,26000037,26000042,26000087,28000001,28000002,22PJUR9Y0,6560,2,26000009,26000018,26000048,26000063,26000074,27000007,28000001,28000007
20221108T054305.000Z,72000323,QC0CRL29,0,0,26000007,26000011,26000014,26000017,26000020,26000055,26000064,27000001,8CLCVYR8Q,30,1,26000024,26000044,26000052,26000061,27000012,28000009,28000014,28000015
20221108T054318.000Z,72000006,2YRPQV2L9,6543,1,26000000,26000014,26000030,26000032,26000049,27000002,28000009,28000011,29VRUGV2Y,6500,0,26000047,26000052,26000057,26000059,26000074,27000012,28000000,28000015
20221108T054323.000Z,72000006,QYLR0QP8G,6703,1,26000004,26000036,26000042,26000046,26000050,26000062,28000008,28000009,2CRUY8V9R,6631,0,26000006,26000034,26000035,26000037,26000063,28000005,28000012,28000015
20221108T054327.000Z,72000006,GJYGPPVU,6691,0,26000027,26000028,26000044,26000046,26000059,28000000,28000015,28000016,CP99GJGQ,6732,1,26000012,26000016,26000017,26000041,27000010,28000001,28000003,28000004
20221108T054327.000Z,72000006,L9JCVC8J,6648,0,26000009,26000018,26000023,26000039,26000048,28000000,28000008,28000012,JG9QQLLU,6705,1,26000010,26000011,26000032,26000045,26000087,27000004,28000009,28000012
20221108T054331.000Z,72000006,PL2QQYVU8,6530,1,26000010,26000011,26000030,26000032,26000072,27000006,28000009,28000011,999UU92CL,6500,0,26000002,26000004,26000011,26000045,26000087,27000004,28000001,28000014
20221108T054337.000Z,72000006,9YGQUU2YP,6567,0,26000004,26000005,26000027,26000042,26000046,26000051,28000000,28000008,9L9YCRUU0,6593,3,26000014,26000018,26000031,26000034,26000059,26000087,28000002,28000008
20221108T054352.000Z,72000323,PC09VCYGJ,30,1,26000023,26000069,26000087,27000009,28000009,28000010,28000012,28000015,9YUG088JQ,0,0,26000000,26000015,26000023,27000009,28000009,28000010,28000012,28000015
20221108T054422.000Z,72000323,Q2LV2QRUP,0,1,26000006,26000034,26000035,26000041,26000049,26000069,27000006,28000011,9L9LQVRR2,30,2,26000004,26000036,26000042,26000046,26000050,26000062,28000008,28000009
20221108T054432.000Z,72000007,RVRV28GU,6768,0,26000010,26000031,26000059,26000072,27000000,28000011,28000014,28000018,8L90URG0V,6680,1,26000024,26000027,26000039,26000042,26000061,26000084,28000000,28000011
20221108T054445.000Z,72000323,QP8RRRC99,0,0,26000010,26000027,26000037,26000085,27000012,28000007,28000008,28000012,2PPGLG8L,30,1,26000010,26000021,26000038,26000087,27000000,28000000,28000006,28000011
20221108T054455.000Z,72000006,J2J0V29,6360,3,26000009,26000015,26000018,26000039,26000048,28000008,28000009,28000015,8QG28CQ,6331,0,26000046,26000050,26000051,26000055,26000072,26000084,28000007,28000015
20221108T054502.000Z,72000006,U02288YY,6429,1,26000004,26000027,26000036,26000041,26000042,26000062,28000000,28000008,PGP920GYR,6390,0,26000010,26000014,26000030,26000069,27000000,27000013,28000000,28000011
20221108T054502.000Z,72000323,P98P2ULV,0,1,26000030,26000032,26000041,26000077,26000087,27000004,28000009,28000011,C88VYCJC,30,2,26000002,26000024,26000044,26000061,26000077,28000000,28000006,28000011
20221108T054505.000Z,72000323,QU2RGVV99,30,2,26000013,26000031,26000037,26000074,26000085,27000000,28000007,28000012,L2PG2GUJL,0,0,26000009,26000012,26000015,26000017,26000026,26000049,26000064,28000015
20221108T054506.000Z,72000323,PJVU98PV0,0,1,26000021,26000031,26000037,26000050,26000074,26000083,28000001,28000007,L8JLRVRRP,30,2,26000010,26000069,26000085,26000087,27000012,28000006,28000007,28000012
20221108T054507.000Z,72000323,9CPQUPUJP,0,0,26000004,26000021,26000025,26000042,26000044,26000055,28000000,28000001,2PQGPLCQG,30,1,26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011
20221108T054511.000Z,72000006,C0L8Q8CJ,6292,1,26000005,26000016,26000036,26000037,26000046,26000055,28000001,28000008,9CCV0UCQG,6202,0,26000007,26000016,26000022,26000026,26000055,26000058,28000002,28000016
20221108T054518.000Z,72000006,ULY0RJL,6483,1,26000029,26000035,26000057,26000069,26000084,26000087,27000009,28000009,282C09R8J,6407,0,26000006,26000034,26000035,26000037,26000063,28000005,28000012,28000015
20221108T054527.000Z,72000006,Y80YV0LU,6647,1,26000002,26000003,26000005,26000007,26000011,26000017,28000000,28000002,9QU2C0LJ8,6605,0,26000002,26000006,26000014,26000032,26000038,27000004,28000015,28000017
20221108T054531.000Z,72000323,Q80CG2RQG,0,0,26000000,26000010,26000014,26000021,26000030,27000000,28000000,28000011,PPV2L2GVY,30,1,26000009,26000035,26000063,26000068,26000087,27000007,28000006,28000012
20221108T054536.000Z,72000006,8GCVCPYGV,6326,1,26000004,26000036,26000042,26000046,26000050,26000062,28000000,28000008,2CL99YQPG,6249,0,26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011
20221108T054542.000Z,72000323,8PJLRJC9V,30,2,26000010,26000011,26000031,26000040,27000000,28000003,28000004,28000011,2VJULVG,0,1,26000018,26000033,26000060,26000077,26000083,26000087,28000002,28000008
20221108T054545.000Z,72000006,GUJQLYYV2,6531,0,26000020,26000042,26000050,26000062,26000074,27000013,28000012,28000015,89LC02UQ,6590,1,26000004,26000017,26000018,26000028,26000046,27000001,28000008,28000011
20221108T054556.000Z,72000323,2VR888JGY,0,1,26000011,26000030,26000040,26000041,27000006,28000003,28000004,28000011,2J920VG0C,30,2,26000010,26000024,26000061,26000077,26000084,26000087,28000011,28000014
20221108T054608.000Z,72000006,8QG8L9Q0R,6583,1,26000024,26000044,26000061,26000077,26000087,28000000,28000008,28000011,80GCUQGJR,6533,0,26000026,26000041,26000074,26000087,27000003,28000000,28000004,28000011
20221108T054610.000Z,72000291,GUUQC0VQY,6626,1,26000050,26000052,26000061,26000077,26000085,26000087,28000009,28000012,CLL8VRGR0,5531,0,26000063,26000067,26000068,26000077,26000087,28000002,28000006,28000012
20221108T054617.000Z,72000006,GU90J28QR,6500,0,26000018,26000063,26000067,26000068,26000087,28000006,28000012,28000015,9RUC2RC29,6493,1,26000010,26000014,26000021,26000030,26000038,27000000,28000000,28000011
20221108T054638.000Z,72000006,QYLR0QP8G,6730,1,26000004,26000036,26000042,26000046,26000050,26000062,28000008,28000009,2PL0R8YQ,6642,0,26000015,26000029,26000037,26000057,26000069,27000009,28000007,28000012
20221108T054638.000Z,72000006,R2YLPPVU,6500,1,26000048,26000063,26000067,26000068,26000087,28000001,28000002,28000016,2U9PPLY2,6530,3,26000028,26000038,26000044,26000050,26000059,26000074,28000015,28000016
20221108T054638.000Z,72000323,8CLCVYR8Q,30,1,26000024,26000044,26000052,26000061,27000012,28000009,28000014,28000015,80JJVVURG,0,0,26000009,26000027,26000035,26000063,26000087,27000007,28000012,28000015
20221108T054642.000Z,72000006,L9JCVC8J,6622,0,26000009,26000018,26000023,26000039,26000048,28000000,28000008,28000012,88G0V90G,6709,1,26000004,26000015,26000027,26000037,26000042,26000051,28000000,28000008
20221108T054643.000Z,72000006,J2J0V29,6387,3,26000009,26000015,26000018,26000039,26000048,28000008,28000009,28000015,9L8YJY08,6310,0,26000010,26000011,26000021,26000031,26000072,27000002,28000011,28000014
20221108T054648.000Z,72000006,YP2R2898Y,6576,1,26000012,26000014,26000034,26000049,26000055,26000056,28000008,28000012,9L9YCRUU0,6624,2,26000014,26000018,26000031,26000034,26000059,26000087,28000002,28000008
20221108T054655.000Z,72000323,89PYY9L8V,0,0,26000012,26000016,26000017,26000021,26000037,26000042,28000000,28000008,2QYV9V2V9,30,3,26000028,26000038,26000043,26000050,26000074,28000006,28000008,28000011
20221108T054700.000Z,72000006,9Y2G0CJG,6601,1,26000063,26000067,26000068,26000077,26000087,28000000,28000002,28000012,2YRPQV2L9,6516,0,26000000,26000014,26000030,26000032,26000049,27000002,28000009,28000011
20221108T054703.000Z,72000323,P0YJUVLR9,0,0,26000021,26000045,26000049,26000055,26000061,26000074,26000084,28000008,2VR9YLLGV,30,1,26000052,26000077,26000087,27000009,28000009,28000010,28000012,28000015
20221108T054722.000Z,72000323,GLUPQQ02V,0,0,26000004,26000036,26000046,26000050,26000062,26000087,28000000,28000008,298RYGLUP,30,1,26000014,26000016,26000032,26000041,26000046,26000049,26000055,28000008
20221108T054736.000Z,72000323,PRR9R9Y80,30,2,26000006,26000034,26000035,26000037,26000063,28000005,28000012,28000015,GL2UG2VPC,0,0,26000000,26000010,26000030,26000040,27000004,28000003,28000004,28000011
20221108T054738.000Z,72000323,VVCU8QPG,0,0,26000007,26000017,26000018,26000021,26000045,26000055,27000008,28000001,9P8JQ2U,30,3,26000010,26000018,26000030,26000084,26000087,27000007,27000008,28000001
